# t	yd	y_sensor	y_luenberger	v_luenberger	y_clasico	v_clasico	ie	u
17.8300	0.005000	0.004985	0.004907	-0.026410	0.005212	0.004569	0.4999	6.6898
17.8400	0.005000	0.004985	0.004768	-0.024887	0.005229	0.001721	0.4688	7.3567
17.8500	0.005000	0.004985	0.004867	-0.021351	0.005259	0.002997	0.4777	7.2769
17.8600	0.005000	0.004985	0.004843	-0.024983	0.005272	0.001272	0.4843	7.0236
17.8700	0.005000	0.004936	0.004743	-0.023807	0.005286	0.001442	0.4688	6.9890
17.8800	0.005000	0.004888	0.004736	-0.017481	0.005253	-0.003306	0.4599	7.0804
17.8900	0.005000	0.004888	0.004803	-0.010883	0.005219	-0.003454	0.4599	7.4300
17.9000	0.005000	0.004888	0.004829	-0.017099	0.005198	-0.002103	0.4821	6.7569
17.9100	0.005000	0.004888	0.004752	-0.013619	0.005153	-0.004502	0.4577	7.3751
17.9200	0.005000	0.004839	0.004755	-0.017748	0.005126	-0.002646	0.4754	6.4376
17.9300	0.005000	0.004839	0.004712	-0.004650	0.005080	-0.004665	0.4354	7.8451
17.9400	0.005000	0.004839	0.004868	-0.012227	0.005074	-0.000574	0.4865	6.5363
17.9500	0.005000	0.004888	0.004777	-0.008608	0.005038	-0.003599	0.4532	7.7520
17.9600	0.005000	0.004888	0.004868	-0.017808	0.005047	0.000957	0.4910	6.5254
17.9700	0.005000	0.004936	0.004799	-0.011038	0.005030	-0.001720	0.4532	7.9388
17.9800	0.005000	0.004985	0.004986	-0.018028	0.005086	0.005535	0.4976	7.0914
17.9900	0.005000	0.005034	0.004883	-0.024627	0.005127	0.004151	0.4865	7.3913
18.0000	0.005000	0.004985	0.004801	-0.031954	0.005200	0.007257	0.4910	6.4910
18.0100	0.005000	0.004985	0.004777	-0.018094	0.005210	0.001055	0.4510	7.8658
18.0200	0.005000	0.004985	0.004930	-0.021030	0.005260	0.004935	0.4910	6.9930
18.0300	0.005000	0.005034	0.004887	-0.024211	0.005282	0.002239	0.4843	7.3940
18.0400	0.005000	0.005034	0.004881	-0.026564	0.005299	0.001679	0.4865	7.1677
18.0500	0.005000	0.005034	0.004861	-0.025670	0.005299	0.000041	0.4799	7.3365
18.0600	0.005000	0.005034	0.004882	-0.026930	0.005339	0.003930	0.4865	7.1459
18.0700	0.005000	0.005034	0.004856	-0.026078	0.005356	0.001729	0.4799	7.3157
18.0800	0.005000	0.005034	0.004880	-0.026153	0.005369	0.001297	0.4843	7.2194
18.0900	0.005000	0.005034	0.004865	-0.025234	0.005371	0.000241	0.4799	7.3636
18.1000	0.005000	0.005034	0.004883	-0.026682	0.005380	0.000912	0.4865	7.1750
18.1100	0.005000	0.005034	0.004858	-0.027892	0.005385	0.000440	0.4843	7.1603
18.1200	0.005000	0.005034	0.004861	-0.022083	0.005378	-0.000645	0.4710	7.6792
18.1300	0.005000	0.005034	0.004917	-0.031575	0.005395	0.001710	0.5043	6.6391
18.1400	0.005000	0.005083	0.004867	-0.021399	0.005389	-0.000667	0.4621	8.2864
18.1500	0.005000	0.005083	0.004999	-0.038670	0.005428	0.003887	0.5265	6.2680
18.1600	0.005000	0.005083	0.004747	-0.030289	0.005427	-0.000010	0.4577	8.0045
18.1700	0.005000	0.005083	0.004982	-0.031020	0.005462	0.003405	0.5021	7.0496
18.1800	0.005000	0.005083	0.004834	-0.035282	0.005470	0.000848	0.4888	7.1890
18.1900	0.005000	0.005034	0.004802	-0.031385	0.005493	0.002342	0.4777	7.1221
18.2000	0.005000	0.005034	0.004860	-0.026133	0.005457	-0.003606	0.4777	7.3769
18.2100	0.005000	0.005034	0.004878	-0.026350	0.005460	0.000220	0.4843	7.2643
18.2200	0.005000	0.004985	0.004787	-0.031445	0.005444	-0.001541	0.4865	6.6246
18.2300	0.005000	0.004985	0.004790	-0.017902	0.005394	-0.005056	0.4532	7.8656
18.2400	0.005000	0.004936	0.004845	-0.025559	0.005373	-0.002085	0.4932	6.4247
18.2500	0.005000	0.004985	0.004814	-0.014638	0.005330	-0.004245	0.4532	8.1110
18.2600	0.005000	0.004936	0.004864	-0.029543	0.005323	-0.000747	0.5065	6.0211
18.2700	0.005000	0.004985	0.004763	-0.012085	0.005261	-0.006166	0.4354	8.6127
18.2800	0.005000	0.004936	0.004920	-0.033688	0.005293	0.003175	0.5243	5.5619
18.2900	0.005000	0.004985	0.004688	-0.014436	0.005241	-0.005175	0.4243	8.8321
18.3000	0.005000	0.004936	0.004941	-0.033228	0.005280	0.003919	0.5243	5.6469
18.3100	0.005000	0.004985	0.004679	-0.016744	0.005224	-0.005592	0.4288	8.7293
18.3200	0.005000	0.004936	0.004923	-0.034101	0.005278	0.005312	0.5221	5.6895
18.3300	0.005000	0.004985	0.004682	-0.017642	0.005215	-0.006253	0.4310	8.6508
18.3400	0.005000	0.004936	0.004913	-0.033959	0.005273	0.005791	0.5199	5.7297
18.3500	0.005000	0.004936	0.004611	-0.021032	0.005216	-0.005650	0.4332	8.0557
18.3600	0.005000	0.004888	0.004843	-0.021389	0.005237	0.002100	0.4865	6.4994
18.3700	0.005000	0.004888	0.004700	-0.016635	0.005178	-0.005981	0.4532	7.4353
18.3800	0.005000	0.004888	0.004834	-0.015473	0.005182	0.000389	0.4754	6.9487
18.3900	0.005000	0.004888	0.004765	-0.016039	0.005126	-0.005558	0.4665	7.1002
18.4000	0.005000	0.004936	0.004879	-0.007572	0.005113	-0.001244	0.4599	7.9375
18.4100	0.005000	0.004985	0.004974	-0.024057	0.005131	0.001748	0.5110	6.6074
18.4200	0.005000	0.004985	0.004752	-0.025481	0.005161	0.003018	0.4688	7.2966
18.4300	0.005000	0.004985	0.004871	-0.019231	0.005181	0.002019	0.4732	7.3805
18.4400	0.005000	0.005034	0.004940	-0.020908	0.005218	0.003708	0.4865	7.4717
18.4500	0.005000	0.005034	0.004882	-0.029534	0.005285	0.006681	0.4954	6.8957
18.4600	0.005000	0.005034	0.004830	-0.026709	0.005296	0.001111	0.4754	7.3546
18.4700	0.005000	0.005034	0.004889	-0.024679	0.005319	0.002296	0.4821	7.2941
18.4800	0.005000	0.005034	0.004874	-0.026147	0.005349	0.002940	0.4843	7.2208
18.4900	0.005000	0.005034	0.004869	-0.026976	0.005368	0.001962	0.4843	7.1747
18.5000	0.005000	0.005034	0.004864	-0.025571	0.005366	-0.000235	0.4799	7.3157
18.5100	0.005000	0.005034	0.004881	-0.024953	0.005372	0.000555	0.4821	7.3106
18.5200	0.005000	0.005034	0.004877	-0.029076	0.005385	0.001391	0.4910	6.9595
18.5300	0.005000	0.005083	0.004916	-0.020957	0.005381	-0.000419	0.4710	8.0694
18.5400	0.005000	0.005083	0.004974	-0.036909	0.005417	0.003586	0.5199	6.4334
18.5500	0.005000	0.005132	0.004858	-0.026125	0.005425	0.000739	0.4621	8.4134
18.5600	0.005000	0.005083	0.004957	-0.044147	0.005481	0.005673	0.5287	5.9341
18.5700	0.005000	0.005132	0.004795	-0.024337	0.005470	-0.001108	0.4421	8.9517
18.5800	0.005000	0.005083	0.005012	-0.049037	0.005545	0.007457	0.5465	5.4892
18.5900	0.005000	0.005132	0.004713	-0.027407	0.005503	-0.004157	0.4310	9.1899
18.6000	0.005000	0.005034	0.004953	-0.053499	0.005567	0.006388	0.5487	4.9898
18.6100	0.005000	0.005034	0.004548	-0.030115	0.005493	-0.007396	0.4177	8.7055
18.6200	0.005000	0.004936	0.004868	-0.036943	0.005513	0.002009	0.5110	5.7255
18.6300	0.005000	0.004985	0.004686	-0.015249	0.005394	-0.011899	0.4243	8.9265
18.6400	0.005000	0.004936	0.004934	-0.038520	0.005417	0.002288	0.5332	5.3708
18.6500	0.005000	0.004936	0.004553	-0.021358	0.005293	-0.012421	0.4199	8.4217
18.6600	0.005000	0.004888	0.004875	-0.021532	0.005280	-0.001272	0.4910	6.5239
18.6700	0.005000	0.004936	0.004758	-0.017908	0.005215	-0.006560	0.4599	7.7526
18.6800	0.005000	0.004936	0.004864	-0.023212	0.005238	0.002392	0.4910	6.7583
18.6900	0.005000	0.004985	0.004826	-0.019840	0.005186	-0.005275	0.4688	7.6716
18.7000	0.005000	0.004936	0.004804	-0.027932	0.005224	0.003844	0.4910	6.4162
18.7100	0.005000	0.004985	0.004815	-0.012358	0.005204	-0.001992	0.4465	8.3494
18.7200	0.005000	0.004985	0.004964	-0.029522	0.005253	0.004843	0.5176	6.2207
18.7300	0.005000	0.004985	0.004703	-0.024902	0.005250	-0.000267	0.4554	7.6456
18.7400	0.005000	0.004936	0.004828	-0.023790	0.005263	0.001262	0.4821	6.6898
18.7500	0.005000	0.004936	0.004764	-0.016158	0.005233	-0.002953	0.4554	7.6273
18.7600	0.005000	0.004936	0.004878	-0.019633	0.005255	0.002172	0.4865	6.8495
18.7700	0.005000	0.004936	0.004775	-0.020001	0.005217	-0.003733	0.4688	7.1906
18.7800	0.005000	0.004888	0.004755	-0.019004	0.005204	-0.001337	0.4688	6.8032
18.7900	0.005000	0.004936	0.004855	-0.007195	0.005162	-0.004172	0.4532	8.0360
18.8000	0.005000	0.004888	0.004835	-0.028996	0.005192	0.002965	0.5110	5.5985
18.8100	0.005000	0.004936	0.004707	-0.006228	0.005139	-0.005332	0.4177	8.8281
18.8200	0.005000	0.004936	0.005012	-0.023514	0.005155	0.001607	0.5199	6.1024
18.8300	0.005000	0.004985	0.004734	-0.020136	0.005150	-0.000501	0.4532	8.0035
18.8400	0.005000	0.004985	0.004935	-0.025561	0.005197	0.004743	0.4999	6.6906
18.8500	0.005000	0.004985	0.004760	-0.025262	0.005186	-0.001074	0.4688	7.3317
18.8600	0.005000	0.004936	0.004790	-0.023500	0.005242	0.005532	0.4754	6.8051
18.8700	0.005000	0.004936	0.004790	-0.014176	0.005213	-0.002920	0.4554	7.6518
18.8800	0.005000	0.004936	0.004883	-0.020775	0.005232	0.001954	0.4910	6.6768
18.8900	0.005000	0.004936	0.004761	-0.016553	0.005200	-0.003166	0.4577	7.5270
18.9000	0.005000	0.004936	0.004876	-0.016840	0.005189	-0.001156	0.4799	7.0433
18.9100	0.005000	0.004936	0.004804	-0.020040	0.005180	-0.000867	0.4754	7.0118
18.9200	0.005000	0.004936	0.004815	-0.010411	0.005171	-0.000894	0.4532	7.8591
18.9300	0.005000	0.004936	0.004905	-0.024323	0.005179	0.000792	0.5043	6.2928
18.9400	0.005000	0.004936	0.004712	-0.018291	0.005178	-0.000137	0.4510	7.5781
18.9500	0.005000	0.004888	0.004810	-0.018644	0.005174	-0.000347	0.4777	6.5887
18.9600	0.005000	0.004936	0.004826	-0.007383	0.005142	-0.003185	0.4488	8.0993
18.9700	0.005000	0.004985	0.005007	-0.019644	0.005177	0.003461	0.5065	6.8081
18.9800	0.005000	0.005034	0.004854	-0.024209	0.005176	-0.000085	0.4799	7.4771
18.9900	0.005000	0.005034	0.004900	-0.026201	0.005217	0.004080	0.4888	7.0870
19.0000	0.005000	0.005083	0.004931	-0.023018	0.005250	0.003303	0.4799	7.7794
19.0100	0.005000	0.005083	0.004944	-0.035331	0.005343	0.009302	0.5110	6.6056
19.0200	0.005000	0.005083	0.004813	-0.028253	0.005369	0.002589	0.4665	7.7604
19.0300	0.005000	0.005083	0.004963	-0.027466	0.005403	0.003405	0.4932	7.2635
19.0400	0.005000	0.005132	0.004959	-0.029772	0.005433	0.003041	0.4932	7.6021
19.0500	0.005000	0.005132	0.004938	-0.039057	0.005488	0.005449	0.5088	6.8349
19.0600	0.005000	0.005132	0.004858	-0.034373	0.005495	0.000675	0.4799	7.5573
19.0700	0.005000	0.005132	0.004953	-0.031280	0.005527	0.003187	0.4910	7.4685
19.0800	0.005000	0.005132	0.004927	-0.038252	0.005563	0.003609	0.5043	6.9552
19.0900	0.005000	0.005132	0.004873	-0.034061	0.005578	0.001488	0.4821	7.5369
19.1000	0.005000	0.005083	0.004869	-0.034716	0.005569	-0.000834	0.4910	6.9665
19.1100	0.005000	0.005083	0.004865	-0.027227	0.005556	-0.001357	0.4732	7.7051
